lead_id,company_name,company_type,region,product_interest,inquiry_channel,company_size,order_quantity_est,response_time_hrs,quotation_shared,catalog_requested,followups,conversion_status
TM5231,Jones-George,Retailer,South,Water Storage,Reference,Large,295,68,No,Yes,1,1
TM5232,Tucker PLC,Distributor,South,Kitchenware,Website,Small,581,62,Yes,No,5,0
TM5233,Olson LLC,Hotel Chain,North,Both,Dealer,Medium,222,14,Yes,No,0,0
TM5234,"Sims, Henderson and Phelps",Online Seller,Central,Water Storage,Dealer,Small,501,22,Yes,Yes,0,1
TM5235,Rios PLC,Distributor,South,Water Storage,Exhibition,Large,16,27,No,Yes,2,1
TM5236,"Woods, Vargas and Garcia",Distributor,North,Water Storage,Dealer,Medium,286,70,Yes,Yes,1,1
TM5237,"Baker, Davis and Galloway",Online Seller,West,Both,Website,Large,136,13,Yes,Yes,3,1
TM5238,"Burgess, Davis and Johnson",Online Seller,Central,Water Storage,Reference,Small,323,47,No,No,0,0
TM5239,Stewart-Davis,Hotel Chain,North,Kitchenware,WhatsApp,Small,950,46,No,Yes,1,0
TM5240,"Sandoval, Ellis and Wood",Retailer,North,Both,Exhibition,Large,578,23,Yes,No,0,0
TM5241,"Miller, Oneal and Gomez",Distributor,Central,Water Storage,Reference,Medium,615,71,Yes,No,4,1
TM5242,"Rivera, Carpenter and Myers",Online Seller,South,Water Storage,Exhibition,Medium,446,38,Yes,No,1,1
TM5243,Flores-Espinoza,Retailer,West,Kitchenware,Reference,Medium,436,64,Yes,No,1,0
TM5244,"Bailey, Smith and Navarro",Distributor,North,Kitchenware,Dealer,Small,745,56,Yes,Yes,4,1
TM5245,Finley LLC,Distributor,North,Both,Website,Medium,220,15,Yes,No,5,1
TM5246,Roman-Smith,Hotel Chain,West,Both,Exhibition,Medium,18,28,No,Yes,0,0
TM5247,Phillips and Sons,Distributor,North,Kitchenware,WhatsApp,Medium,539,17,Yes,No,1,0
TM5248,Underwood-Neal,Hotel Chain,South,Water Storage,Reference,Large,315,17,No,No,4,1
TM5249,Schmidt-Arnold,Hotel Chain,South,Kitchenware,WhatsApp,Medium,72,55,No,Yes,4,0
TM5250,Harris-Davis,Retailer,East,Both,Website,Medium,836,57,Yes,Yes,0,0
TM5251,Gomez-Mack,Distributor,North,Both,WhatsApp,Medium,571,3,Yes,No,5,0
TM5252,"Howell, Elliott and Smith",Online Seller,North,Both,Exhibition,Large,628,54,No,No,2,0
TM5253,"Combs, Thomas and Shea",Hotel Chain,Central,Kitchenware,Reference,Medium,311,24,Yes,No,2,1
TM5254,Anderson LLC,Online Seller,North,Water Storage,WhatsApp,Medium,505,36,Yes,Yes,0,1
TM5255,Ramirez and Sons,Hotel Chain,West,Water Storage,Dealer,Large,621,32,Yes,Yes,0,1
TM5256,Reyes-Burns,Online Seller,North,Water Storage,Exhibition,Medium,765,69,Yes,No,5,1
TM5257,"Bradley, Pittman and Davidson",Retailer,East,Water Storage,Reference,Medium,326,67,No,Yes,0,1
TM5258,"Barber, Cruz and Blanchard",Online Seller,North,Kitchenware,WhatsApp,Large,432,33,No,No,4,0
TM5259,"Smith, Jones and Barrera",Distributor,East,Both,Dealer,Medium,369,22,No,No,0,0
TM5260,Brady-Sims,Distributor,East,Water Storage,Reference,Small,333,57,No,Yes,0,0
TM5261,"Watson, Smith and Stevens",Retailer,West,Both,WhatsApp,Large,91,12,Yes,Yes,5,0
TM5262,Brooks-Tran,Hotel Chain,East,Kitchenware,WhatsApp,Small,580,16,No,No,4,1
TM5263,Reed-Graves,Distributor,North,Water Storage,Exhibition,Medium,898,10,No,No,0,0
TM5264,Johnson Inc,Online Seller,West,Water Storage,Reference,Small,848,13,Yes,Yes,1,0
TM5265,Williams-Morris,Retailer,Central,Water Storage,Reference,Medium,69,21,No,No,3,1
TM5266,Kim Inc,Online Seller,East,Water Storage,Reference,Large,439,37,No,Yes,2,0
TM5267,"Ramsey, Munoz and Morris",Retailer,Central,Kitchenware,Website,Large,926,9,Yes,Yes,3,1
TM5268,Anderson-Hoffman,Online Seller,East,Water Storage,Dealer,Large,170,59,No,Yes,5,0
TM5269,"Fields, Smith and Vasquez",Online Seller,Central,Both,WhatsApp,Small,920,1,No,No,2,0
TM5270,French and Sons,Online Seller,West,Kitchenware,Dealer,Small,669,38,No,Yes,5,0
TM5271,Shaw-Sampson,Distributor,West,Water Storage,Reference,Medium,832,33,No,Yes,3,0
TM5272,Lee-Rice,Online Seller,South,Water Storage,Website,Medium,124,13,No,Yes,3,1
TM5273,Hart-Owens,Hotel Chain,East,Water Storage,Reference,Medium,452,55,No,Yes,5,0
TM5274,"Nelson, Lee and Yates",Retailer,Central,Kitchenware,WhatsApp,Small,399,33,Yes,No,4,0
TM5275,Silva-Cardenas,Distributor,North,Water Storage,Reference,Large,518,2,No,No,3,1
TM5276,Ryan PLC,Retailer,North,Both,WhatsApp,Large,456,28,No,No,0,0
TM5277,Rowe PLC,Online Seller,West,Water Storage,Reference,Small,288,5,No,No,3,0
TM5278,Moore LLC,Retailer,South,Water Storage,Exhibition,Large,97,47,No,No,2,0
TM5279,Copeland Inc,Retailer,Central,Both,Dealer,Large,338,59,No,Yes,2,1
TM5280,"Martinez, Hernandez and Lopez",Distributor,West,Water Storage,WhatsApp,Large,572,35,No,No,5,0
TM5281,Hoffman-Short,Hotel Chain,West,Both,Reference,Small,257,44,No,Yes,0,0
TM5282,Hernandez-Barnett,Online Seller,North,Both,WhatsApp,Small,809,2,No,Yes,3,0
TM5283,Davis-Brady,Hotel Chain,South,Both,Website,Medium,408,42,No,Yes,5,0
TM5284,Ochoa Ltd,Online Seller,South,Both,Reference,Medium,33,31,No,No,4,0
TM5285,"Armstrong, Carter and Lewis",Distributor,West,Water Storage,WhatsApp,Medium,563,23,No,Yes,5,0
TM5286,"Edwards, Wade and Cooper",Retailer,West,Both,Reference,Small,452,46,Yes,No,3,0
TM5287,Allen-Chen,Hotel Chain,Central,Water Storage,Website,Medium,512,14,No,No,4,0
TM5288,Ball-Ross,Retailer,West,Kitchenware,Reference,Large,351,3,No,Yes,2,1
TM5289,Stanley PLC,Online Seller,North,Kitchenware,Reference,Large,85,45,No,No,4,1
TM5290,Hale-Ford,Distributor,South,Kitchenware,Reference,Large,57,3,Yes,Yes,1,1
TM5291,Baker-Green,Online Seller,Central,Kitchenware,Website,Small,979,62,No,Yes,1,0
TM5292,Cantu PLC,Hotel Chain,Central,Both,Website,Medium,648,37,Yes,Yes,0,0
TM5293,Novak and Sons,Online Seller,Central,Both,Exhibition,Small,670,23,No,No,2,1
TM5294,"Suarez, Hernandez and Cruz",Retailer,North,Both,Website,Large,483,13,No,No,2,0
TM5295,Johnson-Davis,Retailer,North,Both,Website,Small,839,25,Yes,Yes,2,1
TM5296,"Morgan, Wang and Eaton",Hotel Chain,West,Both,Reference,Large,603,33,Yes,Yes,4,0
TM5297,"Chapman, Sanchez and Smith",Online Seller,South,Both,Website,Large,503,46,No,Yes,4,0
TM5298,"Novak, Combs and Robertson",Hotel Chain,South,Water Storage,Reference,Small,323,71,No,Yes,5,1
TM5299,Webster-Johnson,Distributor,West,Water Storage,Website,Large,821,11,No,Yes,0,0
TM5300,Clayton-Johnson,Online Seller,North,Water Storage,WhatsApp,Small,171,55,No,Yes,2,0
TM5301,Mcdonald-Hall,Online Seller,Central,Kitchenware,Reference,Small,414,72,No,No,4,0
TM5302,Horn-Jefferson,Online Seller,Central,Kitchenware,Website,Large,1000,56,No,Yes,4,0
TM5303,"Turner, Dalton and Pena",Online Seller,West,Both,Reference,Large,95,7,No,Yes,3,1
TM5304,White PLC,Distributor,Central,Water Storage,Dealer,Medium,331,24,No,Yes,5,1
TM5305,"Reyes, Foster and Kelley",Distributor,North,Both,Dealer,Small,154,3,No,Yes,2,1
TM5306,Kane-Smith,Retailer,West,Kitchenware,Dealer,Small,147,36,Yes,Yes,3,1
TM5307,Tucker-Schroeder,Distributor,West,Water Storage,Reference,Large,955,13,No,No,1,0
TM5308,"Salinas, Spencer and Mitchell",Online Seller,North,Kitchenware,Dealer,Small,388,27,Yes,Yes,0,0
TM5309,Stanley Inc,Online Seller,Central,Water Storage,WhatsApp,Medium,463,29,Yes,Yes,3,1
TM5310,Reyes-Hudson,Retailer,North,Both,Reference,Medium,590,25,Yes,No,2,1
TM5311,"Hughes, Savage and Ramirez",Retailer,West,Kitchenware,Exhibition,Small,976,14,No,Yes,3,1
TM5312,Phillips-Harris,Hotel Chain,North,Kitchenware,Exhibition,Small,686,38,Yes,No,1,1
TM5313,"Calderon, Clements and Pacheco",Distributor,South,Both,WhatsApp,Small,10,54,Yes,Yes,4,1
TM5314,Jenkins LLC,Online Seller,Central,Water Storage,Reference,Small,185,41,Yes,No,1,1
TM5315,Jones Ltd,Retailer,East,Water Storage,Exhibition,Small,859,72,Yes,Yes,2,1
TM5316,Carter-Kim,Retailer,East,Both,Website,Small,734,15,No,No,0,0
TM5317,Davis Ltd,Distributor,West,Water Storage,Dealer,Small,828,36,No,No,4,0
TM5318,Haynes Ltd,Retailer,East,Water Storage,Dealer,Medium,395,20,No,No,2,1
TM5319,"Miller, Acosta and Thompson",Online Seller,South,Kitchenware,WhatsApp,Medium,895,34,Yes,No,4,0
TM5320,Boyle PLC,Hotel Chain,North,Both,Reference,Medium,883,34,Yes,Yes,3,1
TM5321,Valdez LLC,Retailer,North,Water Storage,Dealer,Large,857,13,No,Yes,2,0
TM5322,"Baird, Castillo and Gonzalez",Retailer,North,Both,Reference,Large,814,43,No,No,0,0
TM5323,"Hanna, Ayala and Cameron",Hotel Chain,West,Both,Dealer,Medium,880,42,Yes,No,2,0
TM5324,Vaughan-Jimenez,Retailer,East,Water Storage,Website,Large,956,34,Yes,No,3,0
TM5325,Cummings and Sons,Retailer,Central,Both,Exhibition,Large,364,6,Yes,No,0,1
TM5326,"Davis, Blevins and Adkins",Hotel Chain,South,Water Storage,Dealer,Medium,908,57,Yes,No,1,1
TM5327,"Ward, Morgan and Stewart",Hotel Chain,Central,Both,Dealer,Small,311,20,Yes,No,3,1
TM5328,Rodriguez and Sons,Retailer,West,Both,Exhibition,Small,449,69,Yes,No,1,0
TM5329,Miller PLC,Hotel Chain,South,Both,Website,Large,776,60,No,No,5,1
TM5330,"Taylor, Edwards and Robinson",Retailer,East,Water Storage,Exhibition,Medium,812,11,No,Yes,0,0
TM5331,Nelson-Juarez,Hotel Chain,North,Kitchenware,Reference,Medium,785,15,Yes,Yes,3,0
TM5332,Smith-Thompson,Online Seller,South,Both,WhatsApp,Medium,381,59,No,Yes,4,0
TM5333,"Banks, Tucker and Reynolds",Hotel Chain,West,Kitchenware,Reference,Medium,509,17,Yes,Yes,1,1
TM5334,"Shaw, Lowery and Johnson",Distributor,East,Both,Exhibition,Medium,220,2,Yes,Yes,2,1
TM5335,Phelps-Wang,Distributor,East,Both,Reference,Large,237,26,No,No,2,0
TM5336,"Scott, Petersen and Johnson",Retailer,Central,Both,Dealer,Small,184,6,No,No,2,0
TM5337,Rogers Inc,Hotel Chain,Central,Both,Dealer,Large,39,12,Yes,Yes,2,1
TM5338,"Butler, Robles and Hall",Distributor,North,Both,Website,Medium,108,2,Yes,Yes,2,1
TM5339,Bailey PLC,Retailer,North,Water Storage,Website,Large,58,51,Yes,No,0,1
TM5340,"Roberts, Ellis and Brooks",Online Seller,East,Both,WhatsApp,Large,118,41,Yes,No,3,0
TM5341,Robinson LLC,Retailer,West,Both,Reference,Small,596,52,No,No,5,1
TM5342,"Goodman, Perez and Williams",Retailer,South,Water Storage,Website,Medium,535,63,Yes,Yes,0,0
TM5343,Martinez-Russell,Distributor,East,Water Storage,WhatsApp,Small,834,71,Yes,No,4,1
TM5344,"George, Hoffman and Pierce",Hotel Chain,Central,Water Storage,Website,Large,892,72,No,Yes,4,0
TM5345,"Gaines, Martinez and Wilson",Online Seller,North,Kitchenware,Exhibition,Large,14,56,No,No,4,0
TM5346,Friedman LLC,Online Seller,South,Both,Dealer,Small,987,4,Yes,No,3,1
TM5347,Wilkerson PLC,Online Seller,West,Kitchenware,Dealer,Large,723,64,Yes,No,2,1
TM5348,"Kent, Juarez and Avila",Distributor,West,Water Storage,Dealer,Small,301,37,No,Yes,5,0
TM5349,Beltran Ltd,Online Seller,Central,Kitchenware,Exhibition,Medium,491,2,Yes,No,5,1
TM5350,Cardenas-Walter,Retailer,South,Water Storage,Reference,Medium,387,15,Yes,Yes,5,0
TM5351,Lynn LLC,Retailer,East,Both,Exhibition,Small,926,70,No,No,2,0
TM5352,"Hale, Salinas and Griffith",Distributor,Central,Both,Exhibition,Large,299,24,No,No,0,0
TM5353,Campbell and Sons,Distributor,Central,Water Storage,Exhibition,Medium,177,45,No,Yes,1,1
TM5354,Carroll Group,Distributor,Central,Water Storage,Exhibition,Medium,872,48,Yes,Yes,1,1
TM5355,Sutton-Soto,Online Seller,West,Kitchenware,Exhibition,Medium,576,66,No,No,0,0
TM5356,Williams-Lopez,Retailer,South,Both,Exhibition,Large,660,35,Yes,Yes,2,0
TM5357,Walker-Dorsey,Online Seller,North,Kitchenware,Exhibition,Large,968,1,No,No,5,0
TM5358,"Evans, Roberts and Singleton",Online Seller,East,Kitchenware,WhatsApp,Medium,604,28,Yes,Yes,3,1
TM5359,Walton Ltd,Distributor,West,Both,Dealer,Large,281,58,Yes,No,4,1
TM5360,Monroe Group,Distributor,East,Kitchenware,Website,Large,59,49,Yes,No,3,1
TM5361,Garza LLC,Retailer,West,Kitchenware,Website,Medium,859,16,Yes,No,1,0
TM5362,"Cole, Cole and Mckinney",Online Seller,Central,Kitchenware,Website,Large,330,69,Yes,Yes,3,1
TM5363,"Griffin, Williams and Jordan",Online Seller,South,Water Storage,WhatsApp,Small,447,45,Yes,Yes,5,1
TM5364,Green Ltd,Online Seller,Central,Water Storage,WhatsApp,Medium,575,16,No,Yes,4,0
TM5365,Jones Inc,Retailer,East,Water Storage,Website,Large,961,14,No,No,3,0
TM5366,Watkins-Meyer,Distributor,North,Kitchenware,Website,Small,297,20,Yes,Yes,1,0
TM5367,"Robinson, Scott and Harris",Distributor,North,Both,Dealer,Medium,14,19,No,Yes,4,0
TM5368,Padilla PLC,Distributor,West,Kitchenware,WhatsApp,Small,34,40,Yes,No,3,1
TM5369,"Gray, Buckley and Anderson",Online Seller,West,Kitchenware,Reference,Large,166,50,Yes,Yes,3,1
TM5370,"Bowman, Gallegos and Franco",Hotel Chain,West,Kitchenware,Reference,Large,39,46,Yes,No,1,0
TM5371,"Young, Wood and Garrett",Distributor,South,Kitchenware,Exhibition,Large,481,4,Yes,Yes,2,1
TM5372,"Schultz, Mitchell and Gardner",Retailer,West,Water Storage,Exhibition,Large,719,51,Yes,Yes,0,0
TM5373,Ramos-Green,Hotel Chain,South,Water Storage,Reference,Large,966,23,Yes,No,4,0
TM5374,Figueroa Ltd,Hotel Chain,North,Kitchenware,Reference,Medium,884,65,Yes,Yes,3,1
TM5375,Wright-Wilson,Online Seller,South,Water Storage,Website,Large,698,35,No,No,4,0
TM5376,Mitchell-Harrison,Hotel Chain,Central,Kitchenware,Reference,Large,147,21,No,Yes,5,0
TM5377,Jackson-Porter,Hotel Chain,Central,Water Storage,Exhibition,Small,136,6,Yes,Yes,2,1
TM5378,Wallace-Murray,Retailer,Central,Both,WhatsApp,Large,274,33,No,Yes,2,0
TM5379,"Smith, Ford and Chang",Distributor,South,Water Storage,Reference,Medium,562,49,No,Yes,3,1
TM5380,"Carter, Mora and Willis",Retailer,South,Kitchenware,Dealer,Large,40,55,No,No,2,1
TM5381,Hess-Wright,Hotel Chain,East,Kitchenware,Exhibition,Large,520,72,Yes,Yes,3,1
TM5382,Sanders-Wolfe,Online Seller,South,Water Storage,Exhibition,Small,438,68,No,Yes,2,0
TM5383,"Hooper, Walker and Martinez",Retailer,East,Water Storage,Reference,Large,983,13,Yes,No,1,0
TM5384,"Abbott, Good and Reid",Online Seller,South,Kitchenware,Reference,Large,356,50,Yes,No,3,1
TM5385,Williams and Sons,Online Seller,East,Kitchenware,Website,Small,518,70,Yes,No,1,0
TM5386,Simon and Sons,Retailer,East,Both,Dealer,Medium,428,56,Yes,Yes,4,1
TM5387,Decker Ltd,Retailer,West,Both,WhatsApp,Large,947,52,No,Yes,0,0
TM5388,Castro-Santiago,Hotel Chain,East,Water Storage,Reference,Small,129,63,No,No,2,0
TM5389,Freeman-Larsen,Online Seller,East,Both,WhatsApp,Small,279,43,No,No,3,0
TM5390,Warren Inc,Distributor,Central,Both,Exhibition,Medium,175,18,No,No,4,0
TM5391,Smith Inc,Hotel Chain,North,Kitchenware,WhatsApp,Medium,116,30,Yes,No,5,0
TM5392,Abbott-Perkins,Distributor,Central,Water Storage,Dealer,Large,233,31,Yes,Yes,4,1
TM5393,Clark LLC,Hotel Chain,South,Kitchenware,WhatsApp,Large,912,33,No,No,1,0
TM5394,Juarez-Sawyer,Hotel Chain,North,Kitchenware,Website,Medium,421,48,No,No,5,0
TM5395,"Hall, Pope and Johnson",Online Seller,South,Water Storage,Exhibition,Large,322,21,No,Yes,3,1
TM5396,Perry-Williams,Online Seller,North,Both,Reference,Small,63,10,Yes,No,3,0
TM5397,Parks-Jackson,Hotel Chain,North,Both,Reference,Small,301,5,Yes,Yes,0,1
TM5398,White-Green,Hotel Chain,West,Water Storage,Dealer,Medium,326,44,No,Yes,0,1
TM5399,Navarro-Smith,Hotel Chain,Central,Water Storage,Reference,Small,680,63,No,Yes,0,0
TM5400,"Sparks, Lang and Mendoza",Online Seller,South,Both,Website,Medium,691,71,No,Yes,0,0
TM5401,Garcia Group,Distributor,South,Kitchenware,Reference,Medium,392,52,Yes,Yes,5,1
TM5402,"Bass, Meyer and Williams",Hotel Chain,North,Kitchenware,Reference,Small,228,33,Yes,Yes,2,1
TM5403,Woods-Thompson,Retailer,West,Water Storage,Website,Small,479,54,No,Yes,2,0
TM5404,"Brown, Collins and Hogan",Online Seller,West,Water Storage,Website,Medium,699,46,Yes,No,1,1
TM5405,"Morales, Lewis and Brown",Hotel Chain,East,Kitchenware,Exhibition,Medium,25,21,No,No,1,0
TM5406,"Harrell, Barry and Snyder",Hotel Chain,East,Water Storage,Dealer,Large,931,72,No,No,4,0
TM5407,"Lee, Day and Ferguson",Distributor,North,Water Storage,Exhibition,Large,362,42,Yes,Yes,1,1
TM5408,"Rodriguez, Lopez and Mata",Retailer,West,Water Storage,Website,Small,942,32,Yes,No,3,0
TM5409,"James, Williams and White",Online Seller,East,Kitchenware,Website,Large,158,40,No,No,4,0
TM5410,Hughes Ltd,Hotel Chain,East,Both,Exhibition,Medium,887,61,No,Yes,2,0
TM5411,Woods-Blankenship,Hotel Chain,East,Both,Reference,Small,815,66,Yes,No,0,0
TM5412,Lee Group,Retailer,West,Water Storage,Exhibition,Small,42,57,No,No,1,0
TM5413,"Williams, Lawson and Clark",Distributor,Central,Both,Website,Small,398,34,Yes,Yes,1,0
TM5414,Smith-Alexander,Hotel Chain,East,Both,WhatsApp,Large,491,7,Yes,No,4,1
TM5415,Hurley-Clark,Retailer,East,Both,WhatsApp,Medium,587,12,No,No,1,0
TM5416,Oliver and Sons,Online Seller,West,Water Storage,Exhibition,Large,160,29,No,Yes,2,1
TM5417,Patterson-Choi,Hotel Chain,North,Both,Exhibition,Medium,883,28,Yes,Yes,4,1
TM5418,"Williams, Hall and Sosa",Online Seller,South,Water Storage,Reference,Large,777,35,No,Yes,5,1
TM5419,Martinez PLC,Retailer,South,Both,Website,Small,662,13,Yes,Yes,3,1
TM5420,Thomas-Lang,Distributor,North,Both,Dealer,Small,337,33,No,No,4,0
TM5421,Davis Ltd,Distributor,West,Both,Reference,Small,509,8,No,Yes,3,1
TM5422,Davis-Montgomery,Online Seller,North,Both,Reference,Small,404,28,Yes,No,3,1
TM5423,Lewis and Sons,Online Seller,South,Kitchenware,Reference,Medium,473,20,Yes,No,4,1
TM5424,"English, Larson and Morgan",Online Seller,West,Kitchenware,Reference,Large,646,31,No,No,3,0
TM5425,Galvan-Hunt,Distributor,South,Both,Dealer,Large,455,25,No,Yes,4,1
TM5426,"Casey, Robbins and Salas",Online Seller,East,Kitchenware,Dealer,Large,699,29,No,No,5,0
TM5427,"Bradford, Christensen and Hill",Distributor,Central,Kitchenware,Reference,Small,770,3,Yes,No,2,1
TM5428,"Lee, Thomas and Myers",Online Seller,South,Water Storage,WhatsApp,Medium,882,70,No,Yes,2,0
TM5429,"Morgan, Benson and Kramer",Distributor,South,Kitchenware,Exhibition,Large,466,30,Yes,Yes,5,1
TM5430,"Wilson, Boyer and Parrish",Hotel Chain,East,Water Storage,Exhibition,Large,861,55,Yes,No,3,1
TM5431,Poole Inc,Retailer,South,Kitchenware,Exhibition,Small,814,6,Yes,No,4,1
TM5432,Cochran-Conner,Online Seller,Central,Both,Reference,Small,796,1,No,Yes,5,1
TM5433,Green Inc,Online Seller,South,Both,Exhibition,Large,814,54,Yes,Yes,4,0
TM5434,"Conrad, Brown and Williams",Online Seller,South,Water Storage,Reference,Large,223,22,No,Yes,5,0
TM5435,Smith-Flores,Hotel Chain,East,Both,Reference,Small,193,51,No,No,1,1
TM5436,"Wells, Martin and Griffith",Online Seller,South,Both,WhatsApp,Small,561,63,Yes,Yes,3,1
TM5437,Miller-White,Distributor,North,Water Storage,WhatsApp,Medium,679,35,Yes,No,5,1
TM5438,"Williams, Whitney and Carter",Hotel Chain,South,Both,WhatsApp,Large,217,71,No,Yes,4,0
TM5439,"Ramirez, Thompson and Collier",Distributor,West,Water Storage,Exhibition,Medium,471,30,No,No,0,0
TM5440,Mcgee LLC,Retailer,East,Both,Exhibition,Large,169,45,Yes,Yes,0,0
TM5441,"Hayes, Mason and Miller",Retailer,Central,Water Storage,Reference,Small,29,62,No,Yes,2,1
TM5442,Werner-Ashley,Online Seller,West,Water Storage,Exhibition,Large,427,52,No,No,0,0
TM5443,"Parker, Williams and Ruiz",Online Seller,North,Both,WhatsApp,Small,288,1,Yes,Yes,1,1
TM5444,"Campbell, Mcgee and Green",Online Seller,East,Water Storage,Reference,Large,321,60,No,No,5,0
TM5445,"Davis, Alexander and Holland",Hotel Chain,East,Both,Reference,Small,752,18,No,No,2,1
TM5446,Johnson-Taylor,Retailer,East,Kitchenware,Reference,Large,342,3,Yes,Yes,1,1
TM5447,Herrera-Hayes,Online Seller,West,Both,Website,Small,328,63,Yes,No,0,0
TM5448,Smith-Johnston,Online Seller,South,Water Storage,Website,Small,339,27,No,Yes,4,0
TM5449,Hall-Peterson,Hotel Chain,Central,Kitchenware,Reference,Small,602,26,Yes,No,0,1
TM5450,"Carlson, Ellis and Randolph",Retailer,West,Kitchenware,Exhibition,Medium,417,16,No,Yes,1,0
TM5451,Schwartz-Gonzalez,Hotel Chain,North,Water Storage,Dealer,Small,285,16,Yes,No,5,0
TM5452,"Snow, Davis and Washington",Hotel Chain,West,Both,Reference,Large,217,14,No,No,3,1
TM5453,"White, Miranda and Patterson",Hotel Chain,North,Both,Reference,Medium,640,54,Yes,Yes,1,1
TM5454,Smith Ltd,Distributor,North,Both,Reference,Large,539,40,No,No,4,0
TM5455,Peck Inc,Distributor,East,Kitchenware,Reference,Medium,646,52,No,No,1,0
TM5456,Knox-Cobb,Online Seller,Central,Kitchenware,Website,Small,903,5,No,Yes,2,1
TM5457,Collins PLC,Online Seller,Central,Water Storage,Exhibition,Small,841,25,Yes,No,3,0
TM5458,"Johnson, Barnett and Brown",Retailer,North,Water Storage,Reference,Medium,793,67,Yes,No,0,0
TM5459,Jennings-Butler,Distributor,East,Water Storage,WhatsApp,Large,667,16,Yes,No,0,0
TM5460,Gibson Group,Online Seller,North,Both,WhatsApp,Large,665,22,Yes,Yes,2,0
TM5461,"Callahan, Robertson and Rios",Hotel Chain,South,Water Storage,Dealer,Small,825,29,Yes,Yes,2,1
TM5462,"Adams, James and Maxwell",Retailer,South,Water Storage,Dealer,Small,36,36,No,Yes,2,1
TM5463,Johnson Ltd,Online Seller,East,Both,WhatsApp,Small,798,45,Yes,No,0,0
TM5464,Hall-Juarez,Distributor,Central,Water Storage,Website,Medium,583,12,Yes,Yes,3,1
TM5465,Wolfe Ltd,Retailer,North,Both,Dealer,Medium,990,7,No,Yes,2,1
TM5466,"Beltran, King and Keller",Retailer,West,Both,Reference,Large,408,13,Yes,No,3,0
TM5467,Summers Inc,Online Seller,South,Kitchenware,Reference,Medium,61,72,Yes,No,5,1
TM5468,Baldwin-Barker,Online Seller,Central,Kitchenware,WhatsApp,Large,21,33,No,No,5,0
TM5469,Weiss LLC,Online Seller,West,Kitchenware,WhatsApp,Small,44,30,Yes,Yes,0,1
TM5470,Atkins Group,Hotel Chain,North,Water Storage,WhatsApp,Large,581,56,Yes,Yes,5,1
TM5471,Davies-Marshall,Online Seller,West,Water Storage,WhatsApp,Large,992,13,No,No,4,0
TM5472,Martinez-Black,Distributor,East,Kitchenware,Dealer,Large,48,11,Yes,Yes,3,1
TM5473,Holmes-Moses,Online Seller,Central,Kitchenware,Website,Medium,951,63,No,Yes,4,1
TM5474,Thomas-Young,Online Seller,South,Water Storage,Dealer,Small,250,47,No,No,1,0
TM5475,Swanson and Sons,Online Seller,Central,Kitchenware,Exhibition,Small,545,1,Yes,Yes,2,1
TM5476,Brown-Jackson,Online Seller,West,Water Storage,Dealer,Medium,807,13,No,Yes,1,0
TM5477,Haynes Group,Online Seller,East,Kitchenware,Website,Small,491,47,Yes,Yes,4,1
TM5478,"Fisher, Charles and Robinson",Retailer,West,Water Storage,Website,Medium,163,29,Yes,No,1,1
TM5479,Barber Ltd,Distributor,North,Both,Website,Large,367,62,No,No,3,1
TM5480,Mitchell-Williams,Retailer,West,Kitchenware,Website,Medium,29,2,No,No,5,1
TM5481,"Pierce, Mason and Holder",Online Seller,Central,Kitchenware,WhatsApp,Large,184,38,Yes,No,5,0
TM5482,Stafford Group,Hotel Chain,South,Water Storage,WhatsApp,Large,461,24,Yes,No,0,0
TM5483,Wright Group,Distributor,East,Both,Reference,Large,232,49,Yes,Yes,2,1
TM5484,Hudson PLC,Distributor,South,Water Storage,Website,Small,969,11,No,No,2,0
TM5485,"Rodriguez, Hodges and Ashley",Retailer,North,Water Storage,Website,Small,661,58,Yes,Yes,2,0
TM5486,Hinton PLC,Online Seller,West,Water Storage,WhatsApp,Medium,881,70,No,Yes,5,0
TM5487,Kelley-Young,Distributor,West,Both,Dealer,Large,493,2,Yes,No,1,1
TM5488,Harper LLC,Retailer,South,Both,Website,Large,811,29,No,No,3,0
TM5489,Flores PLC,Online Seller,South,Both,Reference,Medium,286,37,No,Yes,1,0
TM5490,"Buckley, Nguyen and Russell",Hotel Chain,South,Kitchenware,Website,Small,564,27,No,No,2,0
TM5491,"Rodriguez, Jackson and Allen",Distributor,Central,Both,Reference,Small,224,67,Yes,No,0,0
TM5492,Villegas-Zimmerman,Hotel Chain,North,Both,Reference,Large,616,26,No,No,0,1
TM5493,"Herman, Sanders and Patterson",Hotel Chain,Central,Kitchenware,Dealer,Large,165,19,Yes,No,1,0
TM5494,"Cunningham, Hebert and Barnes",Hotel Chain,North,Water Storage,Website,Medium,529,48,No,Yes,0,0
TM5495,Diaz and Sons,Distributor,North,Water Storage,Reference,Large,351,54,Yes,No,5,1
TM5496,Williams PLC,Hotel Chain,Central,Water Storage,Exhibition,Small,229,41,Yes,Yes,5,0
TM5497,"Garrett, Vasquez and Rodriguez",Hotel Chain,North,Both,Exhibition,Small,915,1,No,Yes,2,0
TM5498,"Baker, Velasquez and Moore",Distributor,South,Both,Reference,Small,260,53,Yes,No,4,1
TM5499,Knight LLC,Online Seller,East,Water Storage,Website,Medium,147,15,Yes,Yes,3,0
TM5500,Cook Group,Hotel Chain,West,Water Storage,Website,Large,810,29,Yes,Yes,5,0
