lead_id,company_name,company_type,region,product_interest,inquiry_channel,company_size,order_quantity_est,response_time_hrs,quotation_shared,catalog_requested,followups,conversion_status
TM5431,Stephenson and Sons,Distributor,South,Kitchenware,Exhibition,Medium,146,39,Yes,No,0,1
TM5432,Combs-Jordan,Hotel Chain,East,Both,WhatsApp,Large,830,19,No,No,4,0
TM5433,"Miles, Morris and Myers",Retailer,South,Water Storage,Reference,Large,987,26,Yes,Yes,1,1
TM5434,Yang PLC,Hotel Chain,Central,Water Storage,Website,Small,105,71,No,No,2,0
TM5435,Smith PLC,Hotel Chain,North,Water Storage,Website,Large,871,47,Yes,No,2,0
TM5436,Delgado PLC,Distributor,North,Both,WhatsApp,Small,661,63,Yes,Yes,5,0
TM5437,"Mcmahon, Davis and Padilla",Distributor,South,Water Storage,Reference,Medium,727,47,No,No,5,0
TM5438,"Bender, Mccullough and Burns",Retailer,South,Both,WhatsApp,Large,431,59,Yes,No,2,0
TM5439,Watts Ltd,Retailer,North,Both,Dealer,Large,187,66,Yes,No,5,0
TM5440,Bradley-Cameron,Online Seller,South,Water Storage,WhatsApp,Small,361,56,Yes,No,5,1
TM5441,"Allen, Day and Young",Hotel Chain,Central,Kitchenware,Website,Large,300,59,No,Yes,1,1
TM5442,"Gomez, Garrett and Clayton",Online Seller,North,Water Storage,WhatsApp,Large,100,65,No,Yes,2,1
TM5443,Hill and Sons,Distributor,East,Kitchenware,WhatsApp,Large,966,41,No,No,5,0
TM5444,Lawson-Maldonado,Distributor,North,Water Storage,Dealer,Small,687,56,Yes,Yes,4,1
TM5445,Phillips Group,Online Seller,Central,Water Storage,Website,Large,460,20,No,Yes,0,0
TM5446,Price-Madden,Online Seller,Central,Water Storage,Reference,Medium,243,33,No,Yes,4,0
TM5447,Dawson-Salazar,Online Seller,East,Both,Exhibition,Small,608,22,Yes,Yes,4,0
TM5448,Johnson-Roberson,Retailer,West,Both,Reference,Small,25,44,Yes,Yes,0,0
TM5449,"Frazier, Lee and Meyer",Online Seller,South,Kitchenware,Dealer,Small,911,50,Yes,Yes,2,1
TM5450,Davis PLC,Online Seller,East,Both,Reference,Small,919,65,No,No,2,0
TM5451,Cantu-Lopez,Online Seller,West,Both,Website,Small,618,32,No,Yes,0,0
TM5452,Lutz LLC,Online Seller,North,Both,Dealer,Large,371,57,No,Yes,4,1
TM5453,"Herring, Scott and Cole",Retailer,Central,Water Storage,Reference,Small,753,66,Yes,No,4,0
TM5454,Ashley-Bell,Retailer,Central,Both,Dealer,Medium,843,47,No,No,5,1
TM5455,Whitaker Ltd,Retailer,West,Water Storage,WhatsApp,Medium,171,41,No,No,0,1
TM5456,Carr-Perkins,Distributor,West,Kitchenware,Dealer,Large,529,58,No,No,2,0
TM5457,"Brewer, Kim and Allen",Retailer,South,Kitchenware,Reference,Medium,917,17,Yes,No,3,1
TM5458,"King, Harrell and Jimenez",Retailer,West,Water Storage,Website,Large,31,52,No,No,3,1
TM5459,Ruiz-Powell,Distributor,Central,Kitchenware,Exhibition,Small,315,33,No,Yes,5,0
TM5460,Henry Group,Retailer,Central,Water Storage,Exhibition,Large,678,1,Yes,Yes,1,0
TM5461,"Soto, Perez and Adams",Distributor,West,Water Storage,Website,Large,707,10,No,No,1,1
TM5462,Marshall-Figueroa,Retailer,West,Water Storage,Reference,Medium,505,9,Yes,No,5,0
TM5463,"Richards, Ramirez and King",Online Seller,South,Water Storage,WhatsApp,Medium,385,18,Yes,Yes,0,1
TM5464,Sutton Ltd,Distributor,North,Both,Exhibition,Small,764,50,Yes,Yes,1,0
TM5465,"Hunt, Oneill and Cole",Distributor,Central,Kitchenware,Exhibition,Medium,312,9,No,No,5,1
TM5466,Becker-Mclaughlin,Distributor,North,Both,Reference,Small,832,38,Yes,Yes,0,0
TM5467,Hudson-Hill,Distributor,South,Kitchenware,WhatsApp,Medium,866,33,No,No,0,0
TM5468,Adkins-Rogers,Retailer,West,Kitchenware,Reference,Medium,992,31,No,No,4,0
TM5469,"Smith, Brown and Brown",Distributor,North,Water Storage,Exhibition,Large,130,6,Yes,No,1,1
TM5470,Carlson Group,Retailer,Central,Both,WhatsApp,Medium,645,69,Yes,Yes,5,0
TM5471,"Miller, Joseph and Acevedo",Retailer,East,Water Storage,WhatsApp,Medium,663,55,No,No,3,1
TM5472,Rogers-Shaw,Hotel Chain,Central,Kitchenware,Website,Large,240,52,No,No,5,0
TM5473,"Brown, Thomas and Berry",Online Seller,West,Both,Exhibition,Small,847,28,No,No,4,1
TM5474,"Howard, Oneill and Mack",Hotel Chain,East,Kitchenware,Website,Small,560,1,No,No,1,0
TM5475,Perry Inc,Distributor,North,Water Storage,Dealer,Large,188,4,No,Yes,0,0
TM5476,Richmond Inc,Hotel Chain,West,Water Storage,WhatsApp,Medium,467,45,Yes,No,2,1
TM5477,Thomas-Dennis,Retailer,West,Kitchenware,Dealer,Small,359,11,Yes,No,1,1
TM5478,"Harvey, Brady and Hawkins",Distributor,North,Kitchenware,WhatsApp,Large,177,12,No,Yes,3,1
TM5479,"Evans, Rodriguez and Garcia",Distributor,North,Both,Exhibition,Large,950,34,Yes,No,5,0
TM5480,Manning-Young,Distributor,East,Both,Exhibition,Medium,321,30,Yes,No,2,1
TM5481,"Mcmahon, Smith and Trevino",Hotel Chain,West,Kitchenware,Exhibition,Small,146,57,Yes,No,4,0
TM5482,Young LLC,Retailer,West,Water Storage,Reference,Small,944,48,Yes,Yes,2,0
TM5483,Davis-Rivera,Hotel Chain,West,Kitchenware,Reference,Small,84,2,No,Yes,3,0
TM5484,James-Mclaughlin,Hotel Chain,East,Water Storage,WhatsApp,Small,307,61,Yes,No,4,1
TM5485,"Howell, Pham and Lang",Hotel Chain,Central,Both,WhatsApp,Small,661,60,No,Yes,2,0
TM5486,Roberts-Carr,Hotel Chain,West,Water Storage,Dealer,Large,864,63,No,Yes,5,1
TM5487,Wright-Obrien,Online Seller,North,Water Storage,Reference,Small,239,21,Yes,No,5,1
TM5488,"Richardson, Miller and Owens",Retailer,East,Both,Exhibition,Large,371,8,No,Yes,2,1
TM5489,Mills Inc,Retailer,Central,Both,Reference,Large,693,29,Yes,Yes,0,1
TM5490,"Roberts, Rodriguez and Thomas",Hotel Chain,West,Kitchenware,WhatsApp,Large,615,54,Yes,Yes,2,1
TM5491,"Morgan, Miller and Gutierrez",Online Seller,South,Kitchenware,Dealer,Medium,103,51,Yes,Yes,3,0
TM5492,"Campbell, Evans and Gross",Retailer,East,Both,Reference,Medium,64,25,Yes,Yes,2,1
TM5493,"Carson, Ferguson and Bennett",Distributor,East,Kitchenware,WhatsApp,Large,219,53,Yes,No,3,0
TM5494,"Howell, Rollins and Mitchell",Hotel Chain,West,Both,Website,Medium,508,19,No,No,0,1
TM5495,Medina-Rodriguez,Hotel Chain,West,Kitchenware,Exhibition,Large,512,38,Yes,Yes,4,0
TM5496,Payne-Gutierrez,Hotel Chain,East,Kitchenware,Dealer,Large,215,18,No,Yes,5,0
TM5497,Gomez-Gonzales,Hotel Chain,North,Both,Website,Large,878,43,Yes,No,5,0
TM5498,Hammond and Sons,Retailer,Central,Water Storage,WhatsApp,Medium,548,20,No,Yes,3,0
TM5499,"Collier, Neal and Quinn",Distributor,South,Kitchenware,Website,Medium,543,13,Yes,No,3,1
TM5500,Kirk LLC,Distributor,East,Kitchenware,WhatsApp,Small,647,57,No,No,3,0
TM5501,"Martin, Armstrong and Brown",Distributor,South,Water Storage,Reference,Large,420,67,No,Yes,3,0
TM5502,"Rivera, Mills and Harris",Retailer,West,Water Storage,Exhibition,Medium,116,32,No,Yes,5,0
TM5503,"Perez, Valencia and Rodriguez",Online Seller,East,Both,Reference,Small,738,42,Yes,Yes,2,1
TM5504,Stewart-Maddox,Hotel Chain,East,Both,WhatsApp,Large,549,6,No,No,3,0
TM5505,Downs-Martinez,Hotel Chain,Central,Water Storage,Exhibition,Small,568,32,Yes,Yes,3,0
TM5506,"Dillon, Montgomery and Rose",Hotel Chain,Central,Kitchenware,Website,Medium,631,37,Yes,Yes,2,0
TM5507,Parsons Inc,Online Seller,Central,Both,Exhibition,Medium,903,2,Yes,No,1,0
TM5508,"Watson, Stone and Johnson",Hotel Chain,West,Both,WhatsApp,Medium,427,14,No,Yes,0,1
TM5509,Mason LLC,Retailer,North,Both,Exhibition,Medium,699,60,Yes,Yes,5,0
TM5510,"Jackson, Stewart and Gomez",Distributor,East,Both,WhatsApp,Medium,583,2,Yes,Yes,3,0
TM5511,Davis Group,Distributor,West,Water Storage,Exhibition,Medium,404,65,No,Yes,4,0
TM5512,"Contreras, Miller and Boyd",Retailer,West,Water Storage,WhatsApp,Medium,593,33,Yes,Yes,5,0
TM5513,"Kim, Harvey and Mitchell",Distributor,South,Both,Exhibition,Medium,277,13,No,No,4,1
TM5514,Schultz Ltd,Retailer,South,Both,Dealer,Small,485,54,No,No,1,1
TM5515,Morgan and Sons,Online Seller,Central,Water Storage,Website,Large,24,22,Yes,No,2,0
TM5516,Stafford-Scott,Hotel Chain,North,Kitchenware,Dealer,Small,383,70,Yes,Yes,4,1
TM5517,"Martinez, Scott and Harris",Retailer,North,Both,Website,Small,10,43,Yes,No,4,0
TM5518,Lloyd Ltd,Hotel Chain,Central,Both,Reference,Large,174,20,Yes,Yes,0,0
TM5519,"Larson, Osborn and Martinez",Retailer,Central,Kitchenware,Reference,Large,765,22,Yes,Yes,5,0
TM5520,Jones-Smith,Hotel Chain,West,Kitchenware,Exhibition,Medium,285,9,No,Yes,4,1
TM5521,"Bush, Ferguson and Smith",Retailer,West,Kitchenware,Website,Medium,761,18,Yes,No,1,1
TM5522,Kelly-Jordan,Hotel Chain,South,Water Storage,Dealer,Small,323,22,No,Yes,4,0
TM5523,"Turner, Ortiz and Hall",Hotel Chain,East,Both,WhatsApp,Medium,633,12,Yes,Yes,5,0
TM5524,"Hammond, Acosta and Parker",Distributor,East,Water Storage,Dealer,Large,366,59,Yes,Yes,2,0
TM5525,Rodriguez-Larson,Distributor,Central,Both,Exhibition,Medium,93,4,No,No,4,0
TM5526,Adams-Carroll,Distributor,North,Both,Website,Large,429,12,No,Yes,5,1
TM5527,Banks-Atkinson,Online Seller,North,Water Storage,Reference,Large,345,21,Yes,Yes,3,0
TM5528,Miller-Patel,Retailer,East,Water Storage,WhatsApp,Large,92,10,Yes,No,5,0
TM5529,Byrd Ltd,Online Seller,East,Both,WhatsApp,Large,766,62,No,No,0,1
TM5530,"Mendez, Taylor and Rocha",Distributor,West,Kitchenware,Dealer,Large,417,45,Yes,No,5,0
TM5531,"Murray, Davis and Carpenter",Retailer,North,Both,Exhibition,Medium,477,3,Yes,No,2,1
TM5532,Carroll-Richardson,Online Seller,West,Water Storage,Website,Large,939,17,No,No,5,1
TM5533,Ortiz-Yates,Hotel Chain,Central,Kitchenware,Dealer,Medium,444,2,Yes,Yes,2,1
TM5534,Collins Group,Retailer,South,Kitchenware,Reference,Small,289,24,No,No,3,1
TM5535,"Martin, Castro and Le",Retailer,South,Water Storage,Exhibition,Large,719,6,No,No,1,0
TM5536,Ross-Lee,Online Seller,West,Kitchenware,Dealer,Medium,838,61,No,Yes,2,0
TM5537,Vazquez-Kennedy,Hotel Chain,East,Water Storage,Reference,Small,985,7,Yes,No,3,0
TM5538,Rhodes-Dunn,Retailer,Central,Kitchenware,Exhibition,Small,743,54,Yes,No,5,0
TM5539,"Martin, Wise and Matthews",Retailer,Central,Kitchenware,WhatsApp,Small,56,20,Yes,Yes,0,0
TM5540,Griffin Ltd,Hotel Chain,East,Water Storage,Website,Small,805,56,Yes,No,3,0
TM5541,"Miller, Perez and Hernandez",Hotel Chain,East,Both,WhatsApp,Medium,152,43,No,No,3,1
TM5542,Glover Group,Online Seller,North,Both,Reference,Medium,283,65,No,Yes,5,0
TM5543,Robles-Kelly,Hotel Chain,North,Kitchenware,Exhibition,Small,65,23,No,No,2,0
TM5544,Moore Ltd,Online Seller,East,Kitchenware,Website,Medium,465,66,No,Yes,4,0
TM5545,Guzman Inc,Online Seller,East,Water Storage,Exhibition,Medium,847,16,No,No,0,0
TM5546,"Morris, Aguilar and Lee",Hotel Chain,South,Kitchenware,Reference,Small,447,43,Yes,Yes,4,0
TM5547,Wells-Jackson,Hotel Chain,North,Kitchenware,Dealer,Large,461,47,No,No,4,0
TM5548,Martin Inc,Distributor,Central,Both,Exhibition,Large,205,32,Yes,No,0,1
TM5549,Kirby-Perkins,Hotel Chain,West,Both,Exhibition,Small,542,1,Yes,No,3,1
TM5550,"Morales, Rodriguez and Howe",Hotel Chain,East,Kitchenware,Reference,Small,859,34,Yes,No,4,0
TM5551,Bell Inc,Retailer,East,Kitchenware,Reference,Large,798,35,No,No,4,0
TM5552,"Patel, Collins and Smith",Online Seller,West,Water Storage,Dealer,Large,606,28,No,Yes,3,1
TM5553,Rhodes LLC,Retailer,Central,Both,Reference,Medium,402,40,No,Yes,4,0
TM5554,"Kelly, Long and Snyder",Retailer,Central,Water Storage,WhatsApp,Small,753,9,No,Yes,5,1
TM5555,Owens and Sons,Online Seller,South,Both,Exhibition,Small,439,3,No,No,5,1
TM5556,"Wallace, Haley and Lambert",Online Seller,North,Kitchenware,Dealer,Medium,958,44,No,No,3,0
TM5557,"Rivera, Branch and Hudson",Online Seller,Central,Kitchenware,Website,Medium,538,12,Yes,Yes,3,0
TM5558,Willis Ltd,Hotel Chain,South,Kitchenware,Dealer,Large,716,31,No,No,0,0
TM5559,Reyes PLC,Distributor,East,Water Storage,Dealer,Large,186,26,Yes,No,5,0
TM5560,"Foley, Choi and Carlson",Distributor,East,Water Storage,WhatsApp,Medium,89,14,No,Yes,5,0
TM5561,Henderson Inc,Distributor,East,Kitchenware,WhatsApp,Large,138,66,No,Yes,1,0
TM5562,"Vega, Harris and Marshall",Retailer,South,Kitchenware,Exhibition,Medium,272,5,Yes,Yes,0,1
TM5563,Davis PLC,Retailer,West,Water Storage,Website,Medium,290,27,Yes,No,5,0
TM5564,"Wilson, Davis and Parsons",Distributor,West,Kitchenware,Website,Large,385,51,No,Yes,5,0
TM5565,"Romero, Richmond and White",Distributor,Central,Both,Reference,Small,841,22,No,Yes,0,0
TM5566,Huber-Davis,Retailer,East,Both,Website,Medium,884,13,No,Yes,5,0
TM5567,Rogers PLC,Hotel Chain,Central,Water Storage,Exhibition,Medium,757,40,No,Yes,3,0
TM5568,"Robinson, Allen and Flores",Distributor,South,Water Storage,WhatsApp,Large,491,20,Yes,No,0,1
TM5569,"Flynn, Walker and Collins",Online Seller,South,Kitchenware,Reference,Small,994,15,Yes,Yes,0,0
TM5570,Arnold PLC,Distributor,West,Water Storage,Website,Small,284,7,No,Yes,2,0
TM5571,West-Harris,Distributor,South,Water Storage,WhatsApp,Medium,421,31,No,Yes,4,1
TM5572,Pham-Day,Online Seller,South,Both,Dealer,Medium,314,68,No,Yes,0,1
TM5573,Davis-Morgan,Online Seller,West,Both,Website,Small,939,68,Yes,No,4,1
TM5574,Gomez-Gomez,Distributor,West,Both,Reference,Small,601,37,Yes,No,2,0
TM5575,Peterson-Levine,Online Seller,North,Kitchenware,Reference,Medium,25,43,No,No,2,1
TM5576,Hansen-Freeman,Retailer,West,Water Storage,Dealer,Medium,898,64,Yes,Yes,1,0
TM5577,Young Group,Distributor,North,Water Storage,Website,Small,72,52,Yes,Yes,4,0
TM5578,Mcmahon-Carter,Retailer,West,Both,Reference,Small,766,32,No,Yes,2,0
TM5579,Green-Hunt,Retailer,East,Both,Website,Small,866,20,No,Yes,1,1
TM5580,Ruiz and Sons,Distributor,South,Both,Reference,Large,886,16,No,Yes,5,1
TM5581,"Ryan, Nielsen and Brady",Online Seller,East,Water Storage,Website,Small,277,20,Yes,No,1,0
TM5582,Shaw-Long,Distributor,South,Both,Exhibition,Small,37,13,Yes,Yes,3,0
TM5583,Landry Ltd,Distributor,Central,Both,Website,Medium,688,31,No,Yes,5,0
TM5584,"Clark, Parker and Bennett",Hotel Chain,Central,Kitchenware,Website,Medium,245,21,No,No,0,1
TM5585,Watson Ltd,Hotel Chain,West,Kitchenware,Dealer,Medium,925,67,No,No,5,0
TM5586,Mayer Group,Hotel Chain,East,Kitchenware,Dealer,Large,899,59,No,No,1,0
TM5587,"Ward, Brown and Simmons",Online Seller,North,Both,Website,Small,667,60,Yes,Yes,3,0
TM5588,"Romero, King and Pratt",Distributor,West,Kitchenware,Website,Medium,981,25,Yes,No,3,0
TM5589,"Carter, Randolph and Morales",Distributor,West,Kitchenware,Reference,Large,964,26,No,Yes,4,0
TM5590,Gonzalez PLC,Online Seller,Central,Both,Dealer,Large,491,58,No,Yes,4,1
TM5591,Valencia-Butler,Distributor,East,Kitchenware,Dealer,Small,75,36,No,Yes,4,0
TM5592,Estrada-Stanton,Distributor,South,Both,Website,Small,544,11,Yes,No,1,1
TM5593,Sparks PLC,Distributor,East,Both,Exhibition,Medium,158,63,Yes,No,0,1
TM5594,Sanders-Reid,Retailer,East,Water Storage,Exhibition,Small,328,44,Yes,Yes,4,1
TM5595,Young PLC,Online Seller,East,Water Storage,Reference,Large,36,67,Yes,Yes,5,1
TM5596,Proctor Group,Retailer,East,Water Storage,Website,Large,998,25,Yes,No,2,0
TM5597,"Thompson, Gregory and Thomas",Distributor,East,Both,Website,Small,742,67,No,No,4,0
TM5598,Knight-Hamilton,Retailer,East,Kitchenware,Exhibition,Large,664,35,No,No,2,0
TM5599,Edwards-Anderson,Retailer,Central,Both,Website,Medium,838,62,Yes,Yes,1,1
TM5600,"Steele, Martinez and Walker",Distributor,North,Kitchenware,Reference,Small,582,54,Yes,No,4,1
TM5601,Lynch-Wade,Online Seller,West,Both,Reference,Medium,487,45,Yes,Yes,2,0
TM5602,Taylor PLC,Online Seller,West,Water Storage,Exhibition,Large,663,49,Yes,Yes,3,1
TM5603,Whitney Inc,Retailer,South,Water Storage,Website,Large,709,48,No,Yes,0,1
TM5604,Cole-Johnson,Retailer,East,Water Storage,Reference,Small,679,39,Yes,Yes,3,1
TM5605,"Sanders, Manning and Parker",Hotel Chain,West,Both,Dealer,Small,814,34,Yes,No,4,0
TM5606,"Gardner, Sullivan and Williams",Hotel Chain,North,Kitchenware,Website,Medium,851,35,Yes,No,2,1
TM5607,Silva-Mcbride,Distributor,North,Water Storage,WhatsApp,Medium,880,29,Yes,No,5,0
TM5608,Mclean Inc,Distributor,East,Kitchenware,Website,Medium,82,45,Yes,No,1,1
TM5609,Miller Ltd,Retailer,Central,Kitchenware,WhatsApp,Large,873,53,Yes,Yes,4,1
TM5610,"Horton, Wilson and Ramirez",Online Seller,South,Both,Exhibition,Large,200,21,No,Yes,5,1
TM5611,Crawford-Smith,Hotel Chain,East,Both,Reference,Medium,458,71,No,Yes,3,0
TM5612,Small-George,Hotel Chain,East,Water Storage,Website,Large,433,30,Yes,No,5,1
TM5613,Gray-Hernandez,Hotel Chain,Central,Kitchenware,Exhibition,Large,80,5,Yes,Yes,2,1
TM5614,Wilson Inc,Online Seller,Central,Kitchenware,WhatsApp,Medium,630,39,Yes,Yes,0,1
TM5615,Sullivan-Price,Hotel Chain,East,Both,Dealer,Large,30,4,No,No,4,0
TM5616,Brown-Alvarado,Retailer,North,Water Storage,Website,Large,206,10,No,Yes,0,0
TM5617,"Santana, Gordon and Daniel",Distributor,North,Both,Reference,Medium,67,34,Yes,Yes,0,0
TM5618,"English, Oneal and Perez",Retailer,East,Both,Website,Small,39,45,No,Yes,1,0
TM5619,Key PLC,Hotel Chain,Central,Water Storage,Exhibition,Medium,435,2,No,No,2,1
TM5620,Mcdonald and Sons,Online Seller,North,Water Storage,Dealer,Small,363,10,No,No,0,0
TM5621,"Foley, Lambert and Norman",Retailer,East,Both,Website,Medium,495,7,Yes,Yes,2,1
TM5622,Owens-Harris,Hotel Chain,North,Kitchenware,WhatsApp,Small,130,11,No,Yes,5,0
TM5623,"Cabrera, Herrera and Leonard",Retailer,East,Kitchenware,WhatsApp,Large,207,34,Yes,Yes,3,0
TM5624,Cline-Warner,Hotel Chain,East,Kitchenware,WhatsApp,Large,904,64,Yes,No,2,0
TM5625,"Oliver, Sanchez and Williams",Retailer,West,Kitchenware,Reference,Small,201,19,Yes,No,1,0
TM5626,Burton Group,Retailer,Central,Both,WhatsApp,Medium,843,23,No,Yes,4,0
TM5627,"Nichols, Benjamin and Jordan",Retailer,Central,Water Storage,Dealer,Small,335,30,Yes,No,0,0
TM5628,Johnson-Harris,Retailer,Central,Both,Dealer,Large,253,10,Yes,No,0,0
TM5629,Tucker-Adams,Retailer,South,Both,Dealer,Medium,974,15,Yes,Yes,4,0
TM5630,"Nguyen, Elliott and Preston",Online Seller,North,Water Storage,Dealer,Medium,647,20,No,No,5,0
TM5631,Wilson Ltd,Online Seller,North,Kitchenware,Reference,Medium,276,23,No,Yes,4,1
TM5632,"Kelly, Melton and Perkins",Hotel Chain,Central,Water Storage,Reference,Medium,571,9,Yes,Yes,2,0
TM5633,Ramirez-Moore,Distributor,Central,Both,Website,Large,909,60,Yes,No,1,0
TM5634,Lowery LLC,Hotel Chain,West,Water Storage,Reference,Large,539,30,No,No,3,0
TM5635,"Rollins, Smith and Roberts",Retailer,West,Kitchenware,Dealer,Large,922,18,No,Yes,4,1
TM5636,Shepherd-Luna,Distributor,East,Kitchenware,Website,Small,770,13,No,No,4,0
TM5637,Johnson-Rodriguez,Distributor,South,Water Storage,Reference,Small,858,50,Yes,Yes,0,0
TM5638,Nelson-Sanchez,Distributor,Central,Water Storage,Exhibition,Large,153,49,No,Yes,5,0
TM5639,Scott Inc,Hotel Chain,Central,Water Storage,Exhibition,Small,881,3,No,Yes,5,0
TM5640,"Evans, Sullivan and Thompson",Retailer,Central,Kitchenware,Reference,Medium,929,62,Yes,No,0,1
TM5641,Scott-Campbell,Hotel Chain,South,Kitchenware,Website,Large,619,45,Yes,No,3,1
TM5642,Rios-Meyer,Hotel Chain,West,Kitchenware,WhatsApp,Medium,30,68,Yes,Yes,2,1
TM5643,"Lopez, Rivas and Wiley",Retailer,Central,Kitchenware,Dealer,Small,54,54,Yes,No,0,1
TM5644,Gross-Wang,Retailer,East,Water Storage,Reference,Medium,329,10,No,Yes,1,0
TM5645,Cook-Welch,Hotel Chain,North,Water Storage,Exhibition,Medium,23,24,Yes,No,3,0
TM5646,"Hooper, Johnson and Montgomery",Retailer,Central,Kitchenware,WhatsApp,Large,908,69,Yes,No,3,0
TM5647,Buckley Ltd,Retailer,South,Kitchenware,Exhibition,Medium,463,36,Yes,Yes,3,0
TM5648,"Peters, Perez and Stephens",Online Seller,East,Kitchenware,Exhibition,Medium,202,64,No,Yes,5,1
TM5649,"Fuller, Jackson and Bradley",Online Seller,West,Water Storage,Website,Small,645,42,Yes,Yes,4,0
TM5650,Wood LLC,Distributor,Central,Kitchenware,Website,Medium,517,38,No,No,2,1
TM5651,Kennedy PLC,Hotel Chain,East,Kitchenware,WhatsApp,Small,919,41,Yes,No,5,1
TM5652,Smith and Sons,Hotel Chain,East,Kitchenware,Dealer,Small,518,1,Yes,Yes,0,0
TM5653,Ward LLC,Retailer,North,Kitchenware,Reference,Large,101,1,Yes,Yes,1,1
TM5654,"Roberts, Murphy and Robinson",Retailer,Central,Kitchenware,Website,Medium,938,13,No,Yes,4,1
TM5655,Burnett-Smith,Retailer,Central,Water Storage,WhatsApp,Medium,731,67,No,Yes,3,0
TM5656,Fisher and Sons,Retailer,West,Water Storage,WhatsApp,Medium,282,7,No,Yes,4,0
TM5657,Harris PLC,Hotel Chain,North,Water Storage,Website,Small,716,22,No,No,1,0
TM5658,"Wilson, Curry and Levy",Retailer,East,Water Storage,Exhibition,Small,751,49,Yes,Yes,4,1
TM5659,Wagner-Obrien,Hotel Chain,East,Both,WhatsApp,Large,155,12,No,No,4,0
TM5660,Mcmahon Inc,Hotel Chain,East,Both,Dealer,Small,880,25,No,No,2,0
TM5661,Benson Ltd,Retailer,Central,Kitchenware,Website,Small,564,38,No,No,0,1
TM5662,Parsons Ltd,Online Seller,East,Water Storage,Website,Large,743,29,No,Yes,3,1
TM5663,"Dyer, Sellers and Gould",Retailer,Central,Kitchenware,Dealer,Medium,458,44,Yes,No,4,0
TM5664,"Fields, Sanchez and Gallagher",Hotel Chain,South,Kitchenware,Dealer,Large,233,33,Yes,Yes,0,0
TM5665,"Kim, Gonzalez and Perkins",Distributor,West,Both,WhatsApp,Small,877,26,No,No,5,1
TM5666,Carson Inc,Retailer,East,Kitchenware,Website,Small,783,55,No,No,5,0
TM5667,Thompson-Russell,Hotel Chain,North,Kitchenware,Exhibition,Medium,978,55,No,No,4,1
TM5668,Erickson PLC,Online Seller,South,Both,WhatsApp,Medium,379,71,Yes,Yes,4,1
TM5669,"Barnes, Bailey and Baker",Online Seller,North,Both,WhatsApp,Large,311,44,Yes,Yes,4,0
TM5670,Perkins-Gibson,Distributor,Central,Kitchenware,WhatsApp,Medium,981,50,Yes,Yes,2,0
TM5671,"Reed, Williams and Wilson",Hotel Chain,North,Kitchenware,Dealer,Large,424,43,Yes,Yes,5,0
TM5672,Nelson and Sons,Distributor,North,Water Storage,Website,Small,500,3,No,Yes,4,0
TM5673,"White, Cruz and Warner",Online Seller,Central,Both,Reference,Large,445,3,Yes,No,0,0
TM5674,Wilson PLC,Distributor,South,Water Storage,WhatsApp,Small,193,68,Yes,No,2,0
TM5675,Delgado LLC,Retailer,Central,Kitchenware,Website,Medium,583,67,Yes,No,5,0
TM5676,Roberts PLC,Online Seller,South,Water Storage,Exhibition,Medium,832,40,Yes,Yes,0,1
TM5677,Fox-Boone,Online Seller,North,Both,Exhibition,Medium,530,55,No,No,2,0
TM5678,Jackson-Anderson,Retailer,East,Kitchenware,WhatsApp,Medium,824,50,Yes,Yes,3,1
TM5679,Barnes Ltd,Distributor,South,Water Storage,Exhibition,Medium,195,33,No,No,0,1
TM5680,"Parks, Barnes and Perez",Retailer,West,Both,Website,Small,640,41,No,No,5,0
TM5681,"Fisher, Lynch and Cox",Online Seller,Central,Both,Website,Large,280,31,No,No,4,0
TM5682,Long PLC,Hotel Chain,Central,Kitchenware,Reference,Large,380,64,No,Yes,0,1
TM5683,Brooks-Gonzalez,Retailer,East,Water Storage,Exhibition,Small,514,33,Yes,No,2,0
TM5684,"Barnett, Mccarthy and Nguyen",Retailer,North,Both,Dealer,Small,345,53,Yes,No,4,1
TM5685,Hall Group,Hotel Chain,South,Water Storage,Dealer,Small,650,72,No,No,3,0
TM5686,"Robinson, Lewis and Pena",Online Seller,North,Kitchenware,Website,Medium,971,61,Yes,No,2,0
TM5687,White-Hernandez,Distributor,West,Water Storage,Exhibition,Small,554,21,No,No,5,1
TM5688,Wang and Sons,Online Seller,South,Both,Website,Large,395,62,No,No,1,0
TM5689,Johnston LLC,Online Seller,East,Both,WhatsApp,Small,249,40,Yes,No,2,1
TM5690,Forbes-Delacruz,Online Seller,South,Water Storage,WhatsApp,Large,971,22,Yes,Yes,4,0
TM5691,Collins-Smith,Retailer,East,Water Storage,WhatsApp,Medium,896,51,No,Yes,4,1
TM5692,Brown-Jones,Retailer,North,Both,Reference,Medium,801,22,No,Yes,2,1
TM5693,Yates-Adams,Online Seller,South,Both,Reference,Small,881,46,Yes,No,5,1
TM5694,Cooper and Sons,Online Seller,South,Kitchenware,Website,Large,644,60,Yes,No,2,0
TM5695,"Scott, Rodriguez and Elliott",Distributor,East,Kitchenware,Website,Large,928,34,Yes,No,5,0
TM5696,Cruz Inc,Hotel Chain,Central,Both,Dealer,Large,646,6,No,No,1,1
TM5697,Meza Group,Online Seller,South,Water Storage,Website,Medium,459,60,Yes,Yes,2,0
TM5698,Perez-Miranda,Hotel Chain,South,Water Storage,Dealer,Small,359,53,Yes,No,1,0
TM5699,Wagner-Hays,Hotel Chain,South,Water Storage,Reference,Small,250,68,No,Yes,0,0
